ID,Fx,Fy,Fz,Mx,My,Mz,q,qd,qdd
MIN_Mz_Joint4,-201.7689140000001,89.96329689333345,516.4315562666666,-127.89550297321297,-35.853377787009954,-43.301878831016424,"[-1.5707963267948966, 1.5707963267948966, -3.141592653589793, -3.141592653589793, 3.141592653589793, 3.141592653589793]","[-3.1, -3.1, -3.1, -4.66, -4.66, -5.2]","[5.0, -5.0, -6.0, 7.0, 8.0, -8.0]"
MAX_F_RESULTANT_Joint4,188.6667030919338,496.3422740375154,419.832742231034,-177.53405236256157,26.582794096518047,34.82660429841279,"[-1.5707963267948966, -1.0471975511965976, -3.141592653589793, -3.141592653589793, -3.141592653589793, -3.141592653589793]","[-3.1, 3.1, 3.1, 4.66, 4.66, -5.2]","[5.0, 5.0, 6.0, -7.0, -8.0, 8.0]"
MAX_M_RESULTANT_Joint4,188.6667030919338,496.3422740375154,419.832742231034,-177.53405236256157,26.582794096518047,34.82660429841279,"[-1.5707963267948966, -1.0471975511965976, -3.141592653589793, -3.141592653589793, -3.141592653589793, -3.141592653589793]","[-3.1, 3.1, 3.1, 4.66, 4.66, -5.2]","[5.0, 5.0, 6.0, -7.0, -8.0, 8.0]"
MAX_Fx_Joint5,130.3780440000001,-189.22919280000005,-35.35451856000002,32.59646133380362,16.890413466075056,33.396955716704745,"[-1.5707963267948966, 1.5707963267948966, 3.141592653589793, -3.141592653589793, 3.141592653589793, -3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, -4.66, -5.2]","[5.0, -5.0, -6.0, 7.0, 8.0, -8.0]"
MIN_Fx_Joint5,-111.35024400000015,-106.50939119999988,9.275401439999978,10.267742809082794,-14.37222332983698,-28.451966742256918,"[-1.5707963267948966, 1.5707963267948966, 3.141592653589793, 3.141592653589793, -3.141592653589793, 3.141592653589793]","[-3.1, 3.1, 3.1, -4.66, 4.66, -5.2]","[-5.0, -5.0, 6.0, -7.0, -8.0, 8.0]"
MAX_Fy_Joint5,25.790699999999994,101.4998472,-205.23304656000002,39.4626006956068,3.29329690244816,6.348332220555118,"[-1.5707963267948966, 1.5707963267948966, -3.141592653589793, -3.141592653589793, -3.141592653589793, -3.141592653589793]","[-3.1, -3.1, 3.1, 4.66, 4.66, -5.2]","[5.0, 5.0, 6.0, -7.0, -8.0, -8.0]"
MIN_Fy_Joint5,18.33164399999996,-287.40003120000006,-94.10407056000005,61.76750143145243,2.539548776977756,4.628245806675911,"[-1.5707963267948966, 1.5707963267948966, -3.141592653589793, -3.141592653589793, -3.141592653589793, -3.141592653589793]","[-3.1, -3.1, -3.1, -4.66, -4.66, -5.2]","[-5.0, -5.0, -6.0, -7.0, -8.0, -8.0]"
MAX_Fz_Joint5,25.790699999999962,-20.378191199999982,97.51634544000007,-22.96900709806442,3.292470049545436,6.34949348062551,"[-1.5707963267948966, 1.5707963267948966, 3.141592653589793, -3.141592653589793, -3.141592653589793, 3.141592653589793]","[-3.1, -3.1, 3.1, -4.66, 4.66, -5.2]","[5.0, -5.0, -6.0, -7.0, -8.0, -8.0]"
MIN_Fz_Joint5,-76.16083137302368,-203.62428491435597,-354.1401053273894,116.97235131783208,-9.540186977506199,-19.264211910177593,"[-1.5707963267948966, -1.0471975511965976, -3.141592653589793, -3.141592653589793, -3.141592653589793, 3.141592653589793]","[-3.1, 3.1, 3.1, 4.66, 4.66, -5.2]","[5.0, 5.0, 6.0, -7.0, -8.0, -8.0]"
MAX_Mx_Joint5,-54.77443137302369,-203.624284914356,-354.1401053273894,116.97252978703209,-6.7474065087062005,-13.810583018977596,"[-1.5707963267948966, -1.0471975511965976, -3.141592653589793, -3.141592653589793, -3.141592653589793, 3.141592653589793]","[-3.1, 3.1, 3.1, 4.66, 4.66, -5.2]","[5.0, 5.0, 6.0, 7.0, -8.0, -8.0]"
MIN_Mx_Joint5,38.03069999999995,-20.378191199999982,97.51634544000007,-22.96922597486442,4.777735675145435,9.750184298225507,"[-1.5707963267948966, 1.5707963267948966, 3.141592653589793, -3.141592653589793, -3.141592653589793, 3.141592653589793]","[-3.1, -3.1, 3.1, -4.66, 4.66, -5.2]","[5.0, -5.0, -6.0, -7.0, 8.0, 8.0]"
MAX_My_Joint5,130.3780440000001,-252.67731120000002,-168.25399055999998,76.1226885320444,16.891520770577777,33.19991787462954,"[-1.5707963267948966, 1.5707963267948966, 3.141592653589793, -3.141592653589793, 3.141592653589793, 3.141592653589793]","[-3.1, -3.1, -3.1, -4.66, -4.66, 5.2]","[5.0, -5.0, -6.0, 7.0, 8.0, -8.0]"
MIN_My_Joint5,-111.35024400000009,-165.52199280000002,-131.05451856000005,53.52293244354922,-14.465409154648174,-28.546341724722506,"[-1.5707963267948966, 1.5707963267948966, -3.141592653589793, -3.141592653589793, -3.141592653589793, -3.141592653589793]","[-3.1, 3.1, 3.1, 4.66, -4.66, -5.2]","[-5.0, 5.0, 6.0, -7.0, -8.0, 8.0]"
MAX_Mz_Joint5,130.37804400000007,6.937447200000001,-263.95399055999997,66.49246040388358,16.79807426279057,33.39706655760074,"[-1.5707963267948966, 1.5707963267948966, -3.141592653589793, -3.141592653589793, 3.141592653589793, 3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, 4.66, -5.2]","[5.0, 5.0, 6.0, 7.0, 8.0, -8.0]"
MIN_Mz_Joint5,-111.35024400000009,-199.1291928,-35.35451856000003,33.857089154149214,-14.465128703048174,-28.546362228722504,"[-1.5707963267948966, 1.5707963267948966, -3.141592653589793, -3.141592653589793, -3.141592653589793, -3.141592653589793]","[-3.1, 3.1, 3.1, 4.66, -4.66, -5.2]","[-5.0, -5.0, -6.0, -7.0, -8.0, 8.0]"
MAX_F_RESULTANT_Joint5,-88.40083137302369,-203.62428491435597,-354.1401053273894,116.97214735303208,-11.176232084706202,-22.385522642977595,"[-1.5707963267948966, -1.0471975511965976, -3.141592653589793, -3.141592653589793, -3.141592653589793, 3.141592653589793]","[-3.1, 3.1, 3.1, 4.66, 4.66, -5.2]","[5.0, 5.0, 6.0, -7.0, -8.0, 8.0]"
MAX_M_RESULTANT_Joint5,-88.40083137302369,-203.62428491435597,-354.1401053273894,116.97214735303208,-11.176232084706202,-22.385522642977595,"[-1.5707963267948966, -1.0471975511965976, -3.141592653589793, -3.141592653589793, -3.141592653589793, 3.141592653589793]","[-3.1, 3.1, 3.1, 4.66, 4.66, -5.2]","[5.0, 5.0, 6.0, -7.0, -8.0, 8.0]"
