ID,Fx,Fy,Fz,Mx,My,Mz,q,qd,qdd
MAX_Mz_Joint0,1217.0721927200002,-111.9757760666667,-162.6666016666667,14.699203197457912,236.58954753633685,933.1926629428742,"[-1.5707963267948966, 1.5707963267948966, -1.5707963267948966, -3.141592653589793, 0.0, -3.141592653589793]","[-3.1, -3.1, 3.1, -4.66, 4.66, -5.2]","[-5.0, 5.0, 6.0, -7.0, -8.0, -8.0]"
MIN_Mz_Joint0,-577.4616138138257,-902.9682109389291,-677.8885165900198,27.835339940093647,262.2225607359098,-761.8328936229375,"[-1.5707963267948966, -1.0471975511965976, -3.141592653589793, 0.0, 0.0, -3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, -4.66, 5.2]","[5.0, -5.0, -6.0, -7.0, -8.0, -8.0]"
MAX_F_RESULTANT_Joint0,796.8070442842981,-1073.0284671445438,-1618.3368229834039,-418.1524529335671,-45.30767385216758,-135.01598410145598,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, 1.5707963267948966, 0.0, -3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, -4.66, 5.2]","[-5.0, -5.0, -6.0, 7.0, -8.0, 8.0]"
MAX_M_RESULTANT_Joint0,1372.7422704666672,-666.2497085333333,-10.143415786666651,292.42438796603454,582.4697650081313,901.8112460784055,"[-1.5707963267948966, 1.5707963267948966, -3.141592653589793, 1.5707963267948966, -1.5707963267948966, 3.141592653589793]","[-3.1, 3.1, 3.1, -4.66, 4.66, -5.2]","[-5.0, 5.0, 6.0, -7.0, -8.0, 8.0]"
MAX_Fx_Joint1,706.8827909942739,186.77223709220468,-202.81206624336104,-5.371373424831839,507.98318955711113,39.52109603606399,"[-1.5707963267948966, 0.26179938779914935, 0.0, 1.5707963267948966, 0.0, -3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, -4.66, 5.2]","[5.0, 5.0, -6.0, -7.0, -8.0, -8.0]"
MIN_Fx_Joint1,-1585.5780747333336,-205.5208033333336,-203.09177231999993,75.48496481660875,-283.8543461435076,-228.80477490925423,"[-1.5707963267948966, 1.5707963267948966, -3.141592653589793, 1.5707963267948966, 0.0, -3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, -4.66, 5.2]","[-5.0, -5.0, -6.0, -7.0, -8.0, -8.0]"
MAX_Fy_Joint1,-324.6516474890636,1329.0265793990616,-399.7878736780102,-341.2274572319414,141.7593607180005,556.1271599479371,"[-1.5707963267948966, -0.39269908169872414, 1.5707963267948966, 1.5707963267948966, 0.0, 3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, -4.66, 5.2]","[5.0, 5.0, -6.0, -7.0, -8.0, -8.0]"
MIN_Fy_Joint1,-200.70576248630354,-1206.8336102845944,64.09067089588042,280.13329496520794,-72.65195291606675,-602.2625177487465,"[-1.5707963267948966, 0.26179938779914935, -1.5707963267948966, 1.5707963267948966, 0.0, -3.141592653589793]","[-3.1, 3.1, 3.1, -4.66, 4.66, -5.2]","[-5.0, -5.0, -6.0, -7.0, -8.0, -8.0]"
MAX_Fz_Joint1,-1203.1757965037286,-312.50023462259065,1360.8525989407403,-27.695931249752032,-1278.0150404323188,-313.3410325548774,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, -1.5707963267948966, 0.0, -3.141592653589793]","[-3.1, 3.1, 3.1, 4.66, -4.66, 5.2]","[-5.0, -5.0, -6.0, -7.0, -8.0, -8.0]"
MIN_Fz_Joint1,-1188.8695737856867,-221.77271790779562,-1467.0911489407406,92.65906719843133,1005.9628286035385,-230.92869830668917,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, 1.5707963267948966, 0.0, -3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, -4.66, 5.2]","[5.0, -5.0, -6.0, -7.0, -8.0, -8.0]"
MAX_Mx_Joint1,-542.8147899999999,-1024.2529114000001,378.91986641333324,616.6366344968724,-295.960345952414,-415.00931482949306,"[-1.5707963267948966, 1.5707963267948966, -1.5707963267948966, 1.5707963267948966, 0.0, -3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, -4.66, 5.2]","[-5.0, -5.0, 6.0, 7.0, 8.0, 8.0]"
MIN_Mx_Joint1,-413.47875666666664,1081.1056714,492.6253864133333,-630.9184937238724,-317.92053935098585,447.2378363551291,"[-1.5707963267948966, 1.5707963267948966, 1.5707963267948966, 1.5707963267948966, 0.0, -3.141592653589793]","[-3.1, 3.1, 3.1, -4.66, 4.66, -5.2]","[-5.0, 5.0, 6.0, 7.0, 8.0, 8.0]"
MAX_My_Joint1,-1159.2895737856868,146.36561542553773,-1467.0911489407404,4.149896774764644,1006.2264326455382,89.57945454119971,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, 1.5707963267948966, 0.0, -3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, -4.66, 5.2]","[5.0, 5.0, -6.0, -7.0, -8.0, -8.0]"
MIN_My_Joint1,-1203.1757965037286,-175.4082346225905,1360.8525989407403,-22.69817326615204,-1278.0288741271188,-166.40526313741066,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, -1.5707963267948966, 0.0, 3.141592653589793]","[-3.1, 3.1, 3.1, 4.66, -4.66, 5.2]","[-5.0, -5.0, 6.0, -7.0, -8.0, -8.0]"
MAX_Mz_Joint1,-874.0682091639366,1063.3666911359485,844.8130646959321,-297.5507994673286,-880.7979073837231,905.2487203204605,"[-1.5707963267948966, -0.39269908169872414, -3.141592653589793, -3.141592653589793, 0.0, -3.141592653589793]","[-3.1, 3.1, 3.1, 4.66, -4.66, 5.2]","[5.0, 5.0, 6.0, -7.0, -8.0, -8.0]"
MIN_Mz_Joint1,-826.2763528769245,-931.6638241778007,-890.6288783455959,81.26708568068851,653.443618769503,-878.2759976248101,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, 0.0, 0.0, -3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, -4.66, 5.2]","[-5.0, -5.0, -6.0, -7.0, -8.0, -8.0]"
MAX_F_RESULTANT_Joint1,-1198.7010146029954,437.31964361356404,-1433.978600923371,-76.77511130469215,971.742187754721,361.8451549574633,"[-1.5707963267948966, -0.39269908169872414, -3.141592653589793, 1.5707963267948966, 0.0, -3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, -4.66, 5.2]","[-5.0, 5.0, 6.0, -7.0, 8.0, -8.0]"
MAX_M_RESULTANT_Joint1,-874.0682091639366,1063.3666911359485,876.7623980292655,-305.10833237239524,-919.6091612470119,905.2440881284606,"[-1.5707963267948966, -0.39269908169872414, -3.141592653589793, -3.141592653589793, 0.0, -3.141592653589793]","[-3.1, 3.1, 3.1, 4.66, -4.66, 5.2]","[5.0, 5.0, 6.0, -7.0, 8.0, -8.0]"
MAX_Fx_Joint2,1098.9327507200003,538.871665,-399.9719772666667,-370.8707051699763,503.68723116652825,-295.4065225223565,"[-1.5707963267948966, 1.5707963267948966, -1.5707963267948966, 3.141592653589793, 0.0, -3.141592653589793]","[-3.1, -3.1, -3.1, -4.66, 4.66, -5.2]","[-5.0, 5.0, 6.0, -7.0, 8.0, -8.0]"
MIN_Fx_Joint2,-1098.93275072,-408.7163816666668,-399.9719772666668,172.63872281046878,-502.9104148254241,97.45931314312625,"[-1.5707963267948966, 1.5707963267948966, 1.5707963267948966, 0.0, 0.0, -3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, -4.66, 5.2]","[-5.0, -5.0, -6.0, -7.0, -8.0, -8.0]"
MAX_Fy_Joint2,-301.75900323140536,1184.1936162862717,-1104.5006323301734,-594.3478141316999,-137.17547415119097,-1.156723446877845,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, -1.5707963267948966, 0.0, -3.141592653589793]","[-3.1, 3.1, 3.1, 4.66, -4.66, 5.2]","[-5.0, -5.0, -6.0, -7.0, -8.0, -8.0]"
MIN_Fy_Joint2,-211.03148651661039,-1290.432166286272,-1090.1944096121317,270.06317003772836,-99.56482875651788,66.61046030955002,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, 1.5707963267948966, 0.0, -3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, -4.66, 5.2]","[5.0, -5.0, -6.0, -7.0, -8.0, -8.0]"
MAX_Fz_Joint2,238.59152782000004,28.642208333333297,603.4736393333333,96.02762593714222,191.6953110003777,-46.13673462897088,"[-1.5707963267948966, 1.5707963267948966, 0.0, -3.141592653589793, -3.141592653589793, -3.141592653589793]","[-3.1, -3.1, 3.1, -4.66, -4.66, 5.2]","[-5.0, 5.0, 6.0, -7.0, -8.0, -8.0]"
MIN_Fz_Joint2,-189.57718333333332,-190.60901231999983,-1400.2297947333336,-377.91404587154756,-90.95326389240078,62.48199343660867,"[-1.5707963267948966, 1.5707963267948966, -3.141592653589793, 1.5707963267948966, 0.0, -3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, -4.66, 5.2]","[-5.0, -5.0, -6.0, -7.0, -8.0, -8.0]"
MAX_Mx_Joint2,33.48049098338957,-823.4992537393857,87.61237588943477,444.9273231262365,-16.194907975148308,-4.634852401273255,"[-1.5707963267948966, 0.26179938779914935, 0.0, 1.5707963267948966, 0.0, -3.141592653589793]","[-3.1, -3.1, 3.1, -4.66, 4.66, -5.2]","[-5.0, -5.0, -6.0, -7.0, -8.0, -8.0]"
MIN_Mx_Joint2,76.78058734994373,629.8158083129383,-1114.669503202729,-714.4357225813343,42.05376312919072,-24.015668007103518,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, 1.5707963267948966, 0.0, -3.141592653589793]","[-3.1, 3.1, 3.1, -4.66, 4.66, -5.2]","[-5.0, 5.0, 6.0, 7.0, 8.0, 8.0]"
MAX_My_Joint2,1098.93275072,506.92233166666676,-399.97197726666684,-347.8104726400208,503.6918633585282,-287.8489896172898,"[-1.5707963267948966, 1.5707963267948966, -1.5707963267948966, -3.141592653589793, 0.0, -3.141592653589793]","[-3.1, -3.1, -3.1, -4.66, 4.66, -5.2]","[-5.0, 5.0, 6.0, -7.0, -8.0, -8.0]"
MIN_My_Joint2,-1098.93275072,-408.7163816666668,-399.9719772666668,172.63872281046878,-502.9104148254241,97.45931314312625,"[-1.5707963267948966, 1.5707963267948966, 1.5707963267948966, 0.0, 0.0, -3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, -4.66, 5.2]","[-5.0, -5.0, -6.0, -7.0, -8.0, -8.0]"
MAX_Mz_Joint2,-909.6194218854514,457.1689188235607,23.272937807121316,-147.57530049552972,-381.12162135662277,351.8051543288088,"[-1.5707963267948966, 0.9162978572970228, 1.5707963267948966, 0.0, -1.5707963267948966, -3.141592653589793]","[-3.1, 3.1, 3.1, 4.66, -4.66, 5.2]","[-5.0, -5.0, -6.0, 7.0, -8.0, -8.0]"
MIN_Mz_Joint2,948.8208060638519,431.51331510814447,25.615920067389013,-138.90119367899985,395.6876341402909,-358.6606088791192,"[-1.5707963267948966, -1.0471975511965976, -1.5707963267948966, 3.141592653589793, 1.5707963267948966, 3.141592653589793]","[-3.1, 3.1, 3.1, 4.66, -4.66, 5.2]","[5.0, 5.0, 6.0, -7.0, -8.0, -8.0]"
MAX_F_RESULTANT_Joint2,-280.31678651661036,-1290.432166286272,-1090.1944096121317,270.05216764892833,-142.08279429765125,98.48950074094999,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, 1.5707963267948966, 0.0, -3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, -4.66, 5.2]","[5.0, -5.0, -6.0, 7.0, -8.0, 8.0]"
MAX_M_RESULTANT_Joint2,397.4753075405565,606.8997061140565,-1141.8610581054695,-709.7009102413394,194.67866095093487,-138.20416972364453,"[-1.5707963267948966, -0.39269908169872414, -3.141592653589793, 1.5707963267948966, 0.0, -3.141592653589793]","[-3.1, 3.1, 3.1, -4.66, 4.66, -5.2]","[5.0, 5.0, 6.0, -7.0, 8.0, -8.0]"
MAX_Fx_Joint3,866.8596195976698,-668.6321500727712,-154.8374010563449,24.49861332471162,122.13251023048859,-358.1282338946178,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, -3.141592653589793, 1.5707963267948966, -1.5707963267948966]","[-3.1, -3.1, -3.1, 4.66, 4.66, -5.2]","[5.0, -5.0, -6.0, 7.0, -8.0, -8.0]"
MIN_Fx_Joint3,-874.2780674881707,-602.2237075350426,-444.7025741141755,-147.53859568159885,-88.62377364976118,366.5241530805426,"[-1.5707963267948966, -0.39269908169872414, -3.141592653589793, 0.0, -1.5707963267948966, 1.5707963267948966]","[-3.1, -3.1, -3.1, 4.66, 4.66, -5.2]","[-5.0, -5.0, -6.0, -7.0, 8.0, -8.0]"
MAX_Fy_Joint3,-19.576958333333305,456.89498933333334,-266.49152782000004,-191.8158189734297,-6.949737588817859,3.6920655725577705,"[-1.5707963267948966, 1.5707963267948966, 0.0, -3.141592653589793, -3.141592653589793, -3.141592653589793]","[-3.1, -3.1, 3.1, -4.66, -4.66, 5.2]","[-5.0, 5.0, 6.0, -7.0, -8.0, -8.0]"
MIN_Fy_Joint3,143.5271833333333,-1206.0816447333336,-207.9242623199999,146.78404796268754,29.426451666721672,-86.23278649234881,"[-1.5707963267948966, 1.5707963267948966, -3.141592653589793, 1.5707963267948966, 0.0, -3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, -4.66, 5.2]","[-5.0, -5.0, -6.0, -7.0, -8.0, -8.0]"
MAX_Fz_Joint3,-197.0770900359587,-642.2691945661053,728.3718059129129,486.92618685420473,-28.092583316099223,111.11099059743488,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, -1.5707963267948966, 0.0, 0.0]","[-3.1, -3.1, -3.1, 4.66, 4.66, 5.2]","[5.0, -5.0, -6.0, -7.0, -8.0, -8.0]"
MIN_Fz_Joint3,157.1862686169375,-985.3267372710895,-1088.0886748539178,-434.2439411122881,30.02021803732981,-94.98517494741301,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, 1.5707963267948966, 0.0, -3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, -4.66, 5.2]","[5.0, -5.0, -6.0, -7.0, -8.0, -8.0]"
MAX_Mx_Joint3,-195.13701136892192,-995.4956081436451,533.7108668805843,549.3190989979643,-41.12449450003163,117.5144644865008,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, -1.5707963267948966, 0.0, -3.141592653589793]","[-3.1, -3.1, -3.1, -4.66, 4.66, -5.2]","[5.0, -5.0, -6.0, 7.0, 8.0, 8.0]"
MIN_Mx_Joint3,-462.01908166666675,-405.2339772666668,-935.3508507200002,-492.4971641859762,-104.66138795769378,274.73243674817274,"[-1.5707963267948966, 1.5707963267948966, -1.5707963267948966, -3.141592653589793, 0.0, -3.141592653589793]","[-3.1, -3.1, -3.1, -4.66, 4.66, -5.2]","[-5.0, 5.0, 6.0, -7.0, -8.0, -8.0]"
MAX_My_Joint3,385.478112172999,-47.55580978798174,-781.6609366952763,-366.96440359018754,209.36945833720824,-166.40132028840148,"[-1.5707963267948966, -1.0471975511965976, -1.5707963267948966, -3.141592653589793, -1.5707963267948966, 3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, -4.66, 5.2]","[-5.0, 5.0, 6.0, 7.0, -8.0, -8.0]"
MIN_My_Joint3,-492.65667584953485,-390.7970923376936,-574.4277153273523,-180.8652537598325,-211.11898684610685,287.60647918206234,"[-1.5707963267948966, 0.9162978572970228, 1.5707963267948966, 0.0, 1.5707963267948966, -3.141592653589793]","[-3.1, -3.1, -3.1, -4.66, -4.66, 5.2]","[5.0, -5.0, -6.0, -7.0, -8.0, -8.0]"
MAX_Mz_Joint3,-848.3153163128017,-605.4214972765969,-300.19409537755655,-71.16214766015044,-127.98334468663569,475.3648858262144,"[-1.5707963267948966, -0.39269908169872414, 3.141592653589793, 0.0, 0.0, -1.5707963267948966]","[-3.1, -3.1, -3.1, 4.66, 4.66, 5.2]","[-5.0, -5.0, -6.0, -7.0, 8.0, -8.0]"
MIN_Mz_Joint3,844.6083405502468,-599.5487621050609,-338.5091860895103,-94.18998716294733,122.78024645604759,-474.80147665956514,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, -3.141592653589793, 0.0, 1.5707963267948966]","[-3.1, -3.1, -3.1, 4.66, 4.66, 5.2]","[5.0, 5.0, 6.0, 7.0, -8.0, -8.0]"
MAX_F_RESULTANT_Joint3,226.47156861693747,-985.3267372710895,-1088.0886748539178,-434.2329387234881,50.4671839687298,-137.50314048854636,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, 1.5707963267948966, 0.0, -3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, -4.66, 5.2]","[5.0, -5.0, -6.0, 7.0, -8.0, 8.0]"
MAX_M_RESULTANT_Joint3,625.9736901436825,-284.03710880464837,-804.620338047791,-447.4767344313787,146.04762949836305,-371.9962196409624,"[-1.5707963267948966, -1.0471975511965976, -1.5707963267948966, -3.141592653589793, 0.0, -3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, -4.66, 5.2]","[-5.0, 5.0, 6.0, 7.0, -8.0, 8.0]"
MAX_Fx_Joint4,763.6451570666668,-92.48868354666669,-108.85407686666666,36.7843521077888,137.93369396403173,106.83466468646077,"[-1.5707963267948966, 1.5707963267948966, -3.141592653589793, 0.0, -1.5707963267948966, 1.5707963267948966]","[-3.1, -3.1, -3.1, 4.66, -4.66, -5.2]","[-5.0, 5.0, 6.0, -7.0, -8.0, -8.0]"
MIN_Fx_Joint4,-763.6451570666668,-78.81301687999996,-87.50127686666667,30.45324763196552,-139.47581981994955,-105.43762143220957,"[-1.5707963267948966, 1.5707963267948966, -3.141592653589793, -3.141592653589793, 1.5707963267948966, -1.5707963267948966]","[-3.1, 3.1, 3.1, -4.66, 4.66, 5.2]","[-5.0, -5.0, -6.0, -7.0, 8.0, -8.0]"
MAX_Fy_Joint4,116.01320538530942,808.4897122443758,-750.3555224199099,2.3467590947021266,21.684557909821546,23.672347456381274,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, 1.5707963267948966, 0.0, -3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, -4.66, 5.2]","[5.0, -5.0, -6.0, -7.0, -8.0, -8.0]"
MIN_Fy_Joint4,-120.14897275453704,-627.804975624698,-578.0387168958138,148.17173792471186,-19.184638505328785,-6.894714925756475,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, -1.5707963267948966, 0.0, 0.0]","[-3.1, -3.1, -3.1, 4.66, 4.66, 5.2]","[5.0, -5.0, -6.0, -7.0, -8.0, -8.0]"
MAX_Fz_Joint4,-25.18857933333325,96.62054965333333,535.0752285333334,-92.47424968056444,-58.55789647904285,7.485391606841065,"[-1.5707963267948966, 1.5707963267948966, -3.141592653589793, 1.5707963267948966, -3.141592653589793, -1.5707963267948966]","[-3.1, -3.1, -3.1, 4.66, 4.66, -5.2]","[-5.0, 5.0, 6.0, -7.0, 8.0, -8.0]"
MIN_Fz_Joint4,104.8359333333333,181.41172431999988,-899.0152097333334,154.7567619017448,19.613703475983627,21.806756766083662,"[-1.5707963267948966, 1.5707963267948966, -3.141592653589793, 1.5707963267948966, 0.0, -3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, -4.66, 5.2]","[-5.0, -5.0, -6.0, -7.0, -8.0, -8.0]"
MAX_Mx_Joint4,-139.36639408750028,-348.7935302710424,-756.6129904733536,228.66938048773457,-26.299854355603806,-28.901152859688885,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, -1.5707963267948966, 0.0, -3.141592653589793]","[-3.1, -3.1, -3.1, -4.66, 4.66, -5.2]","[5.0, -5.0, -6.0, 7.0, 8.0, 8.0]"
MIN_Mx_Joint4,-78.66655455197605,655.0359300907093,421.03495321756725,-216.44781393268906,-10.001391054503891,-14.946862239734081,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, 1.5707963267948966, -3.141592653589793, -3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, 4.66, -5.2]","[5.0, -5.0, -6.0, 7.0, -8.0, -8.0]"
MAX_My_Joint4,637.2790915610327,25.466339114892854,297.7780692620374,-50.46823886502638,150.4004115310099,75.75557179601086,"[-1.5707963267948966, 0.9162978572970228, -3.141592653589793, 3.141592653589793, -1.5707963267948966, 1.5707963267948966]","[-3.1, -3.1, -3.1, -4.66, -4.66, 5.2]","[5.0, -5.0, -6.0, 7.0, -8.0, -8.0]"
MIN_My_Joint4,-693.9024807020335,-185.50765819049874,168.18138034107528,18.232758229263,-150.11887612146236,-105.81753264558967,"[-1.5707963267948966, 0.9162978572970228, -3.141592653589793, -3.141592653589793, 1.5707963267948966, -1.5707963267948966]","[-3.1, 3.1, 3.1, -4.66, 4.66, 5.2]","[-5.0, -5.0, -6.0, -7.0, 8.0, -8.0]"
MAX_Mz_Joint4,646.2897388,-0.4008948800000023,11.643696133333268,1.8516639177876546,121.14124356588556,138.1617913457447,"[-1.5707963267948966, 1.5707963267948966, -3.141592653589793, 1.5707963267948966, -1.5707963267948966, -3.141592653589793]","[-3.1, 3.1, 3.1, -4.66, -4.66, -5.2]","[-5.0, -5.0, -6.0, -7.0, -8.0, 8.0]"
MIN_Mz_Joint4,-646.2897388,85.10317178666658,74.0800561333333,-35.13022188940905,-121.08089464964235,-138.1584521483807,"[-1.5707963267948966, 1.5707963267948966, -3.141592653589793, 1.5707963267948966, 1.5707963267948966, -3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, 4.66, -5.2]","[-5.0, 5.0, 6.0, -7.0, 8.0, -8.0]"
MAX_F_RESULTANT_Joint4,164.1410053853094,808.4897122443758,-750.3555224199099,2.357622764502127,31.93890993455488,35.144786637781266,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, 1.5707963267948966, 0.0, -3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, -4.66, 5.2]","[5.0, -5.0, -6.0, 7.0, -8.0, 8.0]"
MAX_M_RESULTANT_Joint4,-187.49419408750026,-348.7935302710424,-756.6129904733536,228.65851681793455,-36.55420638033713,-40.373592041088884,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, -1.5707963267948966, 0.0, -3.141592653589793]","[-3.1, -3.1, -3.1, -4.66, 4.66, -5.2]","[5.0, -5.0, -6.0, -7.0, 8.0, -8.0]"
MAX_Fx_Joint5,476.66757282507285,409.4099734741579,-171.4245267450825,-8.143771250005527,60.92585397777143,123.39069550930797,"[-1.5707963267948966, -0.39269908169872414, 3.141592653589793, 1.5707963267948966, 0.0, 1.5707963267948966]","[-3.1, -3.1, -3.1, 4.66, -4.66, -5.2]","[-5.0, -5.0, -6.0, -7.0, -8.0, -8.0]"
MIN_Fx_Joint5,-477.9618292182966,438.6255913573955,-6.910067850967151,-54.58778016949498,-61.05714524173043,-123.7541832144889,"[-1.5707963267948966, 0.26179938779914935, -3.141592653589793, 1.5707963267948966, 0.0, -1.5707963267948966]","[-3.1, -3.1, -3.1, 4.66, -4.66, -5.2]","[5.0, -5.0, -6.0, 7.0, -8.0, 8.0]"
MAX_Fy_Joint5,-67.35959999999999,668.8781708000001,-169.38504631999993,-42.13603549800805,-8.571610604146642,-17.460320523032077,"[-1.5707963267948966, 1.5707963267948966, -3.141592653589793, 1.5707963267948966, 0.0, -3.141592653589793]","[-3.1, -3.1, -3.1, 4.66, -4.66, 5.2]","[-5.0, -5.0, -6.0, -7.0, -8.0, -8.0]"
MIN_Fy_Joint5,-82.47553832,-334.49554880000005,-63.51224599999992,59.47450266972328,-10.473686415777362,-21.903280866516,"[-1.5707963267948966, 1.5707963267948966, -3.141592653589793, 1.5707963267948966, -3.141592653589793, -1.5707963267948966]","[-3.1, -3.1, -3.1, 4.66, 4.66, -5.2]","[-5.0, 5.0, 6.0, -7.0, 8.0, -8.0]"
